,Family,Plant,Code,Lat,Long,Site,Location,Plot,Collection,Date_Label,Date,Year,Plant_family,ID_Num,Order,Subfamily,Genus,Species,Gender,Morph,Count,Type,fltyp,flcol,Functional_group,Functional_group2,int1,int,Pl_ID,Pol_ID
1187,Syrphidae,Prunus_cerasus,HAR1_16.5_01,51.857N,11.071E,Harsleben,HAR,1,2017,16.V.2018,5/16/2017,2017,Rosaceae,1,Diptera,Syrphinae,Platycheirus,sp,female,Platycheirus.sp,1,Pin,DiskHN,w,Hoverfly,Hoverfly,Hoverfly-Prunus_cerasus,Platycheirus.sp-Prunus_cerasus,P_27,I_155
1188,Syrphidae,Brassica_napus,SST3_12.5_s1,51.354N,11.734E,Schafstaedt,SST,3,2017,12.V.2017,5/12/2017,2017,Brassicaceae,s1,Diptera,Syrphinae,Syrphus,torvus,NA,Syrphus.torvus,1,Sight,DiskHN,g,Hoverfly,Hoverfly,Hoverfly-Brassica_napus,Syrphus.torvus-Brassica_napus,P_ 6,I_174
1189,Syrphidae,Lepidium_campestre,GRE1_28.4_01,51.624N,11.455E,Greifenhagen,GRE,1,2017,28.IV.2017,4/28/2017,2017,Brassicaceae,1,Diptera,Eristalinae,Eristalis,similis,female,Eristalis.similis,1,Pin,DiskHN,w,Hoverfly,Hoverfly,Hoverfly-Lepidium_campestre,Eristalis.similis-Lepidium_campestre,P_23,I_ 89
1190,Syrphidae,Brassica_napus,HAR3_11.5_09,51.854N,11.088E,Harsleben,HAR,3,2017,11.V.2022,5/11/2017,2017,Brassicaceae,9,Diptera,Syrphinae,Epistrophe,eligans,female,Epistrophe.eligans,1,Pin,DiskHN,g,Hoverfly,Hoverfly,Hoverfly-Brassica_napus,Epistrophe.eligans-Brassica_napus,P_ 6,I_ 84
1191,Syrphidae,Thlaspi_arvense,GRE4_7.5_05,51.645N,11.439E,Greifenhagen,GRE,4,2017,7.V.2017,5/7/2017,2017,Brassicaceae,5,Diptera,Syrphinae,Platycheirus,albimanus,female,Platycheirus.albimanus,2,Pin,DiskHN,w,Hoverfly,Hoverfly,Hoverfly-Thlaspi_arvense,Platycheirus.albimanus-Thlaspi_arvense,P_41,I_153
1192,Syrphidae,Taraxacum_officinale,SIP2_16.5_18,51.638N,11.060E,Siptenfelde,SIP,2,2017,16.V.2017,5/16/2017,2017,Asteraceae,18,Diptera,Syrphinae,Platycheirus,albimanus,male,Platycheirus.albimanus,1,Pin,FlowerHead,g,Hoverfly,Hoverfly,Hoverfly-Taraxacum_officinale,Platycheirus.albimanus-Taraxacum_officinale,P_40,I_153
1193,Syrphidae,Brassica_napus,GRE4_23.5_14,51.645N,11.439E,Greifenhagen,GRE,4,2017,23.V.2019,5/23/2017,2017,Brassicaceae,14,Diptera,Syrphinae,Chrysotoxum,cautum,male,Chrysotoxum.cautum,1,Pin,DiskHN,g,Hoverfly,Hoverfly,Hoverfly-Brassica_napus,Chrysotoxum.cautum-Brassica_napus,P_ 6,I_ 64
1194,Syrphidae,Taraxacum_officinale,SIP1_10.5_08,51.654N,11.038E,Siptenfelde,SIP,1,2017,10.V.2017,5/10/2017,2017,Asteraceae,8,Diptera,Syrphinae,Syrphus,ribesii,female,Syrphus.ribesii,1,Pin,FlowerHead,g,Hoverfly,Hoverfly,Hoverfly-Taraxacum_officinale,Syrphus.ribesii-Taraxacum_officinale,P_40,I_173
1195,Syrphidae,Brassica_napus,SIP1_23.5_12,51.654N,11.038E,Siptenfelde,SIP,1,2017,23.V.2017,5/23/2017,2017,Brassicaceae,12,Diptera,Syrphinae,Syrphus,torvus,female,Syrphus.torvus,2,Pin,DiskHN,g,Hoverfly,Hoverfly,Hoverfly-Brassica_napus,Syrphus.torvus-Brassica_napus,P_ 6,I_174
1196,Syrphidae,Taraxacum_officinale,SIP1_10.5_07,51.654N,11.038E,Siptenfelde,SIP,1,2017,10.V.2017,5/10/2017,2017,Asteraceae,7,Diptera,Syrphinae,Platycheirus,albimanus,male,Platycheirus.albimanus,1,Pin,FlowerHead,g,Hoverfly,Hoverfly,Hoverfly-Taraxacum_officinale,Platycheirus.albimanus-Taraxacum_officinale,P_40,I_153
1197,Syrphidae,Ranunculus_acris,SIP2_23.5_13,51.638N,11.060E,Siptenfelde,SIP,2,2017,23.V.2017,5/23/2017,2017,Ranunculaceae,13,Diptera,Eristalinae,Cheilosia,latifrons,male,Cheilosia.latifrons,1,Pin,DiskHN,g,Hoverfly,Hoverfly,Hoverfly-Ranunculus_acris,Cheilosia.latifrons-Ranunculus_acris,P_29,I_ 59
1198,Syrphidae,Brassica_napus,SIP2_16.5_s7,51.638N,11.060E,Siptenfelde,SIP,2,2017,16.V.2018,5/16/2017,2017,Brassicaceae,s7,Diptera,Syrphinae,Syrphus,vitripennis,NA,Syrphus.vitripennis,3,Sight,DiskHN,g,Hoverfly,Hoverfly,Hoverfly-Brassica_napus,Syrphus.vitripennis-Brassica_napus,P_ 6,I_175
1199,Syrphidae,Brassica_napus,SIP3_16.5_s5,51.636N,11.054E,Siptenfelde,SIP,3,2017,16.V.2018,5/16/2017,2017,Brassicaceae,s5,Diptera,Syrphinae,Syrphus,ribesii,NA,Syrphus.ribesii,1,Sight,DiskHN,g,Hoverfly,Hoverfly,Hoverfly-Brassica_napus,Syrphus.ribesii-Brassica_napus,P_ 6,I_173
1200,Syrphidae,Euphorbia_cyparissias,FRI1_17.5_01,51.621N,11.722E,Friedeburg,FRI,1,2017,17.V.2020,5/17/2017,2017,Euphorbiaceae,1,Diptera,Eristalinae,Pipizella,viduata,female,Pipizella.viduata,1,Pin,DiskON,gr,Hoverfly,Hoverfly,Hoverfly-Euphorbia_cyparissias,Pipizella.viduata-Euphorbia_cyparissias,P_13,I_150
1201,Syrphidae,Taraxacum_officinale,WAN3_26.4_09,52.083N,11.418E,Wanzleben,WAN,3,2017,26.IV.2017,4/26/2017,2017,Asteraceae,9,Diptera,Eristalinae,Helophilus,pendulus,female,Helophilus.pendulus,1,Pin,FlowerHead,g,Hoverfly,Hoverfly,Hoverfly-Taraxacum_officinale,Helophilus.pendulus-Taraxacum_officinale,P_40,I_ 99
1202,Syrphidae,Taraxacum_officinale,GRE1_20.4_06,51.624N,11.455E,Greifenhagen,GRE,1,2017,20.IV.2017,4/20/2017,2017,Asteraceae,6,Diptera,Syrphinae,Dasysyrphus,albostriatus,male,Dasysyrphus.albostriatus,1,Pin,FlowerHead,g,Hoverfly,Hoverfly,Hoverfly-Taraxacum_officinale,Dasysyrphus.albostriatus-Taraxacum_officinale,P_40,I_ 73
1203,Syrphidae,Lepidium_campestre,SIP3_16.5_01,51.636N,11.054E,Siptenfelde,SIP,3,2017,16.V.2017,5/16/2017,2017,Brassicaceae,1,Diptera,Syrphinae,Platycheirus,albimanus,male,Platycheirus.albimanus,1,Pin,DiskHN,w,Hoverfly,Hoverfly,Hoverfly-Lepidium_campestre,Platycheirus.albimanus-Lepidium_campestre,P_23,I_153
1204,Syrphidae,Viola_arvensis,SIP2_16.5_03,51.638N,11.060E,Siptenfelde,SIP,2,2017,16.V.2017,5/16/2017,2017,Violaceae,3,Diptera,Syrphinae,Melanostoma,mellinum,female,Melanostoma.mellinum,1,Pin,Lip,w,Hoverfly,Hoverfly,Hoverfly-Viola_arvensis,Melanostoma.mellinum-Viola_arvensis,P_48,I_122
1205,Syrphidae,Brassica_napus,SIP1_10.5_01,51.654N,11.038E,Siptenfelde,SIP,1,2017,10.V.2017,5/10/2017,2017,Brassicaceae,1,Diptera,Syrphinae,Syrphus,torvus,female,Syrphus.torvus,1,Pin,DiskHN,g,Hoverfly,Hoverfly,Hoverfly-Brassica_napus,Syrphus.torvus-Brassica_napus,P_ 6,I_174
1206,Syrphidae,Taraxacum_officinale,WAN3_26.4_08,52.083N,11.418E,Wanzleben,WAN,3,2017,26.IV.2017,4/26/2017,2017,Asteraceae,8,Diptera,Eristalinae,Cheilosia,latifrons,male,Cheilosia.latifrons,1,Pin,FlowerHead,g,Hoverfly,Hoverfly,Hoverfly-Taraxacum_officinale,Cheilosia.latifrons-Taraxacum_officinale,P_40,I_ 59
1207,Syrphidae,Lepidium_campestre,FRI3_21.5_09,51.633N,11.706E,Friedeburg,FRI,3,2017,21.V.2017,5/21/2017,2017,Brassicaceae,9,Diptera,Syrphinae,Chrysotoxum,cautum,female,Chrysotoxum.cautum,1,Pin,DiskHN,w,Hoverfly,Hoverfly,Hoverfly-Lepidium_campestre,Chrysotoxum.cautum-Lepidium_campestre,P_23,I_ 64
1208,Syrphidae,Euphorbia_cyparissias,FRI1_3.5_10,51.621N,11.722E,Friedeburg,FRI,1,2017,3.V.2021,5/3/2017,2017,Euphorbiaceae,10,Diptera,Eristalinae,Pipizella,divicoi,male,Pipizella.divicoi,1,Pin,DiskON,gr,Hoverfly,Hoverfly,Hoverfly-Euphorbia_cyparissias,Pipizella.divicoi-Euphorbia_cyparissias,P_13,I_149
1209,Syrphidae,Brassica_napus,SIP1_16.5_15,51.654N,11.038E,Siptenfelde,SIP,1,2017,16.V.2017,5/16/2017,2017,Brassicaceae,15,Diptera,Syrphinae,Syrphus,vitripennis,male,Syrphus.vitripennis,1,Pin,DiskHN,g,Hoverfly,Hoverfly,Hoverfly-Brassica_napus,Syrphus.vitripennis-Brassica_napus,P_ 6,I_175
1210,Syrphidae,Brassica_napus,GRE4_12.5_04,51.645N,11.439E,Greifenhagen,GRE,4,2017,12.V.2021,5/12/2017,2017,Brassicaceae,4,Diptera,Syrphinae,Melanostoma,mellinum,female,Melanostoma.mellinum,1,Pin,DiskHN,g,Hoverfly,Hoverfly,Hoverfly-Brassica_napus,Melanostoma.mellinum-Brassica_napus,P_ 6,I_122
1211,Syrphidae,Brassica_napus,HAR4_16.5_03,51.826N,11.067E,Harsleben,HAR,4,2017,16.V.2017,5/16/2017,2017,Brassicaceae,3,Diptera,Eristalinae,Eristalis,tenax,male,Eristalis.tenax,1,Pin,DiskHN,g,Hoverfly,Hoverfly,Hoverfly-Brassica_napus,Eristalis.tenax-Brassica_napus,P_ 6,I_ 90
1212,Syrphidae,Brassica_napus,HAR3_22.5_s10,51.854N,11.088E,Harsleben,HAR,3,2017,22.V.2018,5/22/2017,2017,Brassicaceae,s10,Diptera,Syrphinae,Scaeva,selenitica,NA,Scaeva.selenitica,1,Sight,DiskHN,g,Hoverfly,Hoverfly,Hoverfly-Brassica_napus,Scaeva.selenitica-Brassica_napus,P_ 6,I_167
1213,Syrphidae,Brassica_napus,SIP1_16.5_12,51.654N,11.038E,Siptenfelde,SIP,1,2017,16.V.2017,5/16/2017,2017,Brassicaceae,12,Diptera,Syrphinae,Syrphus,torvus,female,Syrphus.torvus,1,Pin,DiskHN,g,Hoverfly,Hoverfly,Hoverfly-Brassica_napus,Syrphus.torvus-Brassica_napus,P_ 6,I_174
1214,Syrphidae,Ranunculus_acris,SIP3_23.5_04,51.636N,11.054E,Siptenfelde,SIP,3,2017,23.V.2017,5/23/2017,2017,Ranunculaceae,4,Diptera,Eristalinae,Cheilosia,latifrons,NA,Cheilosia.latifrons,2,Pin,DiskHN,g,Hoverfly,Hoverfly,Hoverfly-Ranunculus_acris,Cheilosia.latifrons-Ranunculus_acris,P_29,I_ 59
1215,Syrphidae,Stellaria_media,SIP3_16.5_10,51.636N,11.054E,Siptenfelde,SIP,3,2017,16.V.2017,5/16/2017,2017,Caryophyllaceae,10,Diptera,Syrphinae,Platycheirus,albimanus,male,Platycheirus.albimanus,1,Pin,DiskHN,w,Hoverfly,Hoverfly,Hoverfly-Stellaria_media,Platycheirus.albimanus-Stellaria_media,P_38,I_153
1216,Syrphidae,Prunus_cerasus,SST2_3.5_01,51.377N,11.720E,Schafstaedt,SST,2,2017,3.V.2017,5/3/2017,2017,Rosaceae,1,Diptera,Syrphinae,Dasysyrphus,venustrus,female,Dasysyrphus.venustrus,1,Pin,DiskHN,w,Hoverfly,Hoverfly,Hoverfly-Prunus_cerasus,Dasysyrphus.venustrus-Prunus_cerasus,P_27,I_ 75
1217,Syrphidae,Stellaria_media,SIP3_16.5_09,51.636N,11.054E,Siptenfelde,SIP,3,2017,16.V.2017,5/16/2017,2017,Caryophyllaceae,9,Diptera,Syrphinae,Platycheirus,albimanus,male,Platycheirus.albimanus,1,Pin,DiskHN,w,Hoverfly,Hoverfly,Hoverfly-Stellaria_media,Platycheirus.albimanus-Stellaria_media,P_38,I_153
1218,Syrphidae,Brassica_napus,HAR4_22.5_s2,51.826N,11.067E,Harsleben,HAR,4,2017,22.V.2019,5/22/2017,2017,Brassicaceae,s2,Diptera,Syrphinae,Syrphus,torvus,NA,Syrphus.torvus,1,Sight,DiskHN,g,Hoverfly,Hoverfly,Hoverfly-Brassica_napus,Syrphus.torvus-Brassica_napus,P_ 6,I_174
1219,Syrphidae,Taraxacum_officinale,FRI3_20.4_09,51.633N,11.706E,Friedeburg,FRI,3,2017,20.IV.2017,4/20/2017,2017,Asteraceae,9,Diptera,Syrphinae,Melanostoma,scalare,male,Melanostoma.scalare,1,Pin,FlowerHead,g,Hoverfly,Hoverfly,Hoverfly-Taraxacum_officinale,Melanostoma.scalare-Taraxacum_officinale,P_40,I_123
1220,Syrphidae,Ranunculus_acris,SIP2_16.5_06,51.638N,11.060E,Siptenfelde,SIP,2,2017,16.V.2017,5/16/2017,2017,Ranunculaceae,6,Diptera,Eristalinae,Cheilosia,latifrons,male,Cheilosia.latifrons,1,Pin,DiskHN,g,Hoverfly,Hoverfly,Hoverfly-Ranunculus_acris,Cheilosia.latifrons-Ranunculus_acris,P_29,I_ 59
1221,Syrphidae,Brassica_napus,SIP1_16.5_10,51.654N,11.038E,Siptenfelde,SIP,1,2017,16.V.2017,5/16/2017,2017,Brassicaceae,10,Diptera,Syrphinae,Syrphus,torvus,male,Syrphus.torvus,1,Pin,DiskHN,g,Hoverfly,Hoverfly,Hoverfly-Brassica_napus,Syrphus.torvus-Brassica_napus,P_ 6,I_174
1222,Syrphidae,Lepidium_campestre,FRI1_21.5_07,51.621N,11.722E,Friedeburg,FRI,1,2017,21.V.2017,5/21/2017,2017,Brassicaceae,7,Diptera,Eristalinae,Pipizella,viduata,female,Pipizella.viduata,1,Pin,DiskHN,w,Hoverfly,Hoverfly,Hoverfly-Lepidium_campestre,Pipizella.viduata-Lepidium_campestre,P_23,I_150
1223,Syrphidae,Brassica_napus,SIP2_23.5_s14,51.638N,11.060E,Siptenfelde,SIP,2,2017,23.V.2018,5/23/2017,2017,Brassicaceae,s14,Diptera,Syrphinae,Syrphus,torvus,NA,Syrphus.torvus,2,Sight,DiskHN,g,Hoverfly,Hoverfly,Hoverfly-Brassica_napus,Syrphus.torvus-Brassica_napus,P_ 6,I_174
1224,Syrphidae,Lepidium_campestre,FRI3_3.5_05,51.633N,11.706E,Friedeburg,FRI,3,2017,3.V.2017,5/3/2017,2017,Brassicaceae,5,Diptera,Syrphinae,Melanostoma,scalare,male,Melanostoma.scalare,1,Pin,DiskHN,w,Hoverfly,Hoverfly,Hoverfly-Lepidium_campestre,Melanostoma.scalare-Lepidium_campestre,P_23,I_123
1225,Syrphidae,Lamium_album,SIP2_16.5_01,51.638N,11.060E,Siptenfelde,SIP,2,2017,16.V.2017,5/16/2017,2017,Lamiaceae,1,Diptera,Syrphinae,Syrphus,ribesii,female,Syrphus.ribesii,1,Pin,Lip,w,Hoverfly,Hoverfly,Hoverfly-Lamium_album,Syrphus.ribesii-Lamium_album,P_19,I_173
1226,Syrphidae,Taraxacum_officinale,SIP1_10.5_12,51.654N,11.038E,Siptenfelde,SIP,1,2017,10.V.2017,5/10/2017,2017,Asteraceae,12,Diptera,Syrphinae,Platycheirus,albimanus,male,Platycheirus.albimanus,1,Pin,FlowerHead,g,Hoverfly,Hoverfly,Hoverfly-Taraxacum_officinale,Platycheirus.albimanus-Taraxacum_officinale,P_40,I_153
1227,Syrphidae,Taraxacum_officinale,SIP1_10.5_s5,51.654N,11.038E,Siptenfelde,SIP,1,2017,10.V.2020,5/10/2017,2017,Asteraceae,s5,Diptera,Eristalinae,Helophilus,pendulus,NA,Helophilus.pendulus,1,Sight,FlowerHead,g,Hoverfly,Hoverfly,Hoverfly-Taraxacum_officinale,Helophilus.pendulus-Taraxacum_officinale,P_40,I_ 99
1228,Syrphidae,Thlaspi_arvense,GRE4_23.5_14,51.645N,11.439E,Greifenhagen,GRE,4,2017,23.V.2020,5/23/2017,2017,Brassicaceae,14,Diptera,Syrphinae,Chrysotoxum,cautum,male,Chrysotoxum.cautum,1,Pin,DiskHN,w,Hoverfly,Hoverfly,Hoverfly-Thlaspi_arvense,Chrysotoxum.cautum-Thlaspi_arvense,P_41,I_ 64
1229,Syrphidae,Lamium_purpureum,GRE2_28.4_03,51.621N,11.457E,Greifenhagen,GRE,2,2017,28.IV.2017,4/28/2017,2017,Lamiaceae,3,Diptera,Syrphinae,Platycheirus,tarsalis,female,Platycheirus.tarsalis,1,Pin,Lip,pu,Hoverfly,Hoverfly,Hoverfly-Lamium_purpureum,Platycheirus.tarsalis-Lamium_purpureum,P_21,I_156
1230,Syrphidae,Senecio_jacobaea,HAR3_11.5_03,51.854N,11.088E,Harsleben,HAR,3,2017,11.V.2024,5/11/2017,2017,Asteraceae,3,Diptera,Syrphinae,Syrphus,ribesii,female,Syrphus.ribesii,1,Pin,FlowerHead,g,Hoverfly,Hoverfly,Hoverfly-Senecio_jacobaea,Syrphus.ribesii-Senecio_jacobaea,P_34,I_173
1231,Syrphidae,Lamium_purpureum,SIP1_16.5_s4,51.654N,11.038E,Siptenfelde,SIP,1,2017,16.V.2022,5/16/2017,2017,Lamiaceae,s4,Diptera,Syrphinae,Syrphus,ribesii,NA,Syrphus.ribesii,1,Sight,Lip,pu,Hoverfly,Hoverfly,Hoverfly-Lamium_purpureum,Syrphus.ribesii-Lamium_purpureum,P_21,I_173
1232,Syrphidae,Brassica_napus,GRE3_23.5_02,51.619N,11.439E,Greifenhagen,GRE,3,2017,23.V.2022,5/23/2017,2017,Brassicaceae,2,Diptera,Syrphinae,Episyrphus,balteatus,female,Episyrphus.balteatus,1,Pin,DiskHN,g,Hoverfly,Hoverfly,Hoverfly-Brassica_napus,Episyrphus.balteatus-Brassica_napus,P_ 6,I_ 85
1233,Syrphidae,Taraxacum_officinale,FRI3_20.4_08,51.633N,11.706E,Friedeburg,FRI,3,2017,20.IV.2017,4/20/2017,2017,Asteraceae,8,Diptera,Syrphinae,Melanostoma,scalare,male,Melanostoma.scalare,1,Pin,FlowerHead,g,Hoverfly,Hoverfly,Hoverfly-Taraxacum_officinale,Melanostoma.scalare-Taraxacum_officinale,P_40,I_123
1234,Syrphidae,Prunus_spinosa,GRE4_20.4_02,51.645N,11.439E,Greifenhagen,GRE,4,2017,20.IV.2017,4/20/2017,2017,Rosaceae,2,Diptera,Syrphinae,Syrphus,torvus,male,Syrphus.torvus,1,Pin,DiskHN,w,Hoverfly,Hoverfly,Hoverfly-Prunus_spinosa,Syrphus.torvus-Prunus_spinosa,P_28,I_174
1235,Syrphidae,Lepidium_campestre,FRI1_21.5_09,51.621N,11.722E,Friedeburg,FRI,1,2017,21.V.2017,5/21/2017,2017,Brassicaceae,9,Diptera,Eristalinae,Cheilosia,illustrata,female,Cheilosia.illustrata,1,Pin,DiskHN,w,Hoverfly,Hoverfly,Hoverfly-Lepidium_campestre,Cheilosia.illustrata-Lepidium_campestre,P_23,I_ 58
1236,Syrphidae,Veronica_persica,FRI3_3.5_02,51.633N,11.706E,Friedeburg,FRI,3,2017,3.V.2017,5/3/2017,2017,Plantaginaceae,2,Diptera,Syrphinae,Chrysotoxum,festivum,female,Chrysotoxum.festivum,1,Pin,Lip,b,Hoverfly,Hoverfly,Hoverfly-Veronica_persica,Chrysotoxum.festivum-Veronica_persica,P_46,I_ 65
1237,Syrphidae,Brassica_napus,SIP2_16.5_08,51.638N,11.060E,Siptenfelde,SIP,2,2017,16.V.2017,5/16/2017,2017,Brassicaceae,8,Diptera,Syrphinae,Syrphus,ribesii,female,Syrphus.ribesii,1,Pin,DiskHN,g,Hoverfly,Hoverfly,Hoverfly-Brassica_napus,Syrphus.ribesii-Brassica_napus,P_ 6,I_173
1238,Syrphidae,Brassica_napus,SIP1_16.5_s1,51.654N,11.038E,Siptenfelde,SIP,1,2017,16.V.2023,5/16/2017,2017,Brassicaceae,s1,Diptera,Syrphinae,Syrphus,torvus,NA,Syrphus.torvus,10,Sight,DiskHN,g,Hoverfly,Hoverfly,Hoverfly-Brassica_napus,Syrphus.torvus-Brassica_napus,P_ 6,I_174
1239,Syrphidae,Stellaria_holostea,SIP3_10.5_03,51.636N,11.054E,Siptenfelde,SIP,3,2017,10.V.2017,5/10/2017,2017,Caryophyllaceae,3,Diptera,Syrphinae,Syrphus,vitripennis,male,Syrphus.vitripennis,1,Pin,DiskHN,w,Hoverfly,Hoverfly,Hoverfly-Stellaria_holostea,Syrphus.vitripennis-Stellaria_holostea,P_37,I_175
1240,Syrphidae,Capsella_bursa-pastoris,SIP2_16.5_12,51.638N,11.060E,Siptenfelde,SIP,2,2017,16.V.2017,5/16/2017,2017,Brassicaceae,12,Diptera,Syrphinae,Melanostoma,mellinum,male,Melanostoma.mellinum,1,Pin,DiskHN,w,Hoverfly,Hoverfly,Hoverfly-Capsella_bursa-pastoris,Melanostoma.mellinum-Capsella_bursa-pastoris,P_ 8,I_122
1241,Syrphidae,Capsella_bursa-pastoris,SST1_12.5_02,51.381N,11.717E,Schafstaedt,SST,1,2017,12.V.2017,5/12/2017,2017,Brassicaceae,2,Diptera,Syrphinae,Sphaerophoria,scripta,female,Sphaerophoria.scripta,1,Pin,DiskHN,w,Hoverfly,Hoverfly,Hoverfly-Capsella_bursa-pastoris,Sphaerophoria.scripta-Capsella_bursa-pastoris,P_ 8,I_169
1242,Syrphidae,Brassica_napus,SIP2_16.5_09,51.638N,11.060E,Siptenfelde,SIP,2,2017,16.V.2017,5/16/2017,2017,Brassicaceae,9,Diptera,Syrphinae,Syrphus,torvus,female,Syrphus.torvus,1,Pin,DiskHN,g,Hoverfly,Hoverfly,Hoverfly-Brassica_napus,Syrphus.torvus-Brassica_napus,P_ 6,I_174
1243,Syrphidae,Ranunculus_acris,SIP2_23.5_15,51.638N,11.060E,Siptenfelde,SIP,2,2017,23.V.2017,5/23/2017,2017,Ranunculaceae,15,Diptera,Eristalinae,Cheilosia,vicina,male,Cheilosia.vicina,1,Pin,DiskHN,g,Hoverfly,Hoverfly,Hoverfly-Ranunculus_acris,Cheilosia.vicina-Ranunculus_acris,P_29,I_ 60
1244,Syrphidae,Taraxacum_officinale,GRE3_7.5_10,51.619N,11.439E,Greifenhagen,GRE,3,2017,7.V.2017,5/7/2017,2017,Asteraceae,10,Diptera,Syrphinae,Platycheirus,tarsalis,male,Platycheirus.tarsalis,1,Pin,FlowerHead,g,Hoverfly,Hoverfly,Hoverfly-Taraxacum_officinale,Platycheirus.tarsalis-Taraxacum_officinale,P_40,I_156
1245,Syrphidae,Lamium_purpureum,SIP3_16.5_10,51.636N,11.054E,Siptenfelde,SIP,3,2017,16.V.2017,5/16/2017,2017,Lamiaceae,10,Diptera,Syrphinae,Platycheirus,albimanus,male,Platycheirus.albimanus,1,Pin,Lip,pu,Hoverfly,Hoverfly,Hoverfly-Lamium_purpureum,Platycheirus.albimanus-Lamium_purpureum,P_21,I_153
1246,Syrphidae,Heracleum_sphondylium,WAN2_22.5_18,52.092N,11.427E,Wanzleben,WAN,2,2017,22.V.2022,5/22/2017,2017,Apiaceae,18,Diptera,Syrphinae,Platycheirus,scutatus,female,Platycheirus.scutatus,1,Pin,DiskON,w,Hoverfly,Hoverfly,Hoverfly-Heracleum_sphondylium,Platycheirus.scutatus-Heracleum_sphondylium,P_18,I_154
1247,Syrphidae,Taraxacum_officinale,SIP1_10.5_21,51.654N,11.038E,Siptenfelde,SIP,1,2017,10.V.2017,5/10/2017,2017,Asteraceae,21,Diptera,Syrphinae,Sphaerophoria,rueppellii,male,Sphaerophoria.rueppellii,1,Pin,FlowerHead,g,Hoverfly,Hoverfly,Hoverfly-Taraxacum_officinale,Sphaerophoria.rueppellii-Taraxacum_officinale,P_40,I_168
1248,Syrphidae,Capsella_bursa-pastoris,SST1_12.5_03,51.381N,11.717E,Schafstaedt,SST,1,2017,12.V.2017,5/12/2017,2017,Brassicaceae,3,Diptera,Syrphinae,Sphaerophoria,scripta,male,Sphaerophoria.scripta,1,Pin,DiskHN,w,Hoverfly,Hoverfly,Hoverfly-Capsella_bursa-pastoris,Sphaerophoria.scripta-Capsella_bursa-pastoris,P_ 8,I_169
1249,Syrphidae,Taraxacum_officinale,WAN3_10.5_13,52.083N,11.418E,Wanzleben,WAN,3,2017,10.V.2017,5/10/2017,2017,Asteraceae,13,Diptera,Syrphinae,Sphaerophoria,scripta,female,Sphaerophoria.scripta,1,Pin,FlowerHead,g,Hoverfly,Hoverfly,Hoverfly-Taraxacum_officinale,Sphaerophoria.scripta-Taraxacum_officinale,P_40,I_169
1250,Syrphidae,Brassica_napus,GRE1_28.4_02,51.624N,11.455E,Greifenhagen,GRE,1,2017,28.IV.2017,4/28/2017,2017,Brassicaceae,2,Diptera,Syrphinae,Syrphus,ribesii,female,Syrphus.ribesii,1,Pin,DiskHN,g,Hoverfly,Hoverfly,Hoverfly-Brassica_napus,Syrphus.ribesii-Brassica_napus,P_ 6,I_173
1251,Syrphidae,Taraxacum_officinale,GRE1_28.4_10,51.624N,11.455E,Greifenhagen,GRE,1,2017,28.IV.2017,4/28/2017,2017,Asteraceae,10,Diptera,Syrphinae,Syrphus,ribesii,male,Syrphus.ribesii,1,Pin,FlowerHead,g,Hoverfly,Hoverfly,Hoverfly-Taraxacum_officinale,Syrphus.ribesii-Taraxacum_officinale,P_40,I_173
1252,Syrphidae,Capsella_bursa-pastoris,GRE4_18.5_03,51.645N,11.439E,Greifenhagen,GRE,4,2017,18.V.2017,5/18/2017,2017,Brassicaceae,3,Diptera,Eristalinae,Eristalis,arbustorum,male,Eristalis.arbustorum,1,Pin,DiskHN,w,Hoverfly,Hoverfly,Hoverfly-Capsella_bursa-pastoris,Eristalis.arbustorum-Capsella_bursa-pastoris,P_ 8,I_ 86
1253,Syrphidae,Brassica_napus,SIP1_16.5_11,51.654N,11.038E,Siptenfelde,SIP,1,2017,16.V.2017,5/16/2017,2017,Brassicaceae,11,Diptera,Syrphinae,Syrphus,torvus,male,Syrphus.torvus,1,Pin,DiskHN,g,Hoverfly,Hoverfly,Hoverfly-Brassica_napus,Syrphus.torvus-Brassica_napus,P_ 6,I_174
1254,Syrphidae,Brassica_napus,HAR1_22.5_19,51.857N,11.071E,Harsleben,HAR,1,2017,22.V.2017,5/22/2017,2017,Brassicaceae,19,Diptera,Syrphinae,Scaeva,selenitica,female,Scaeva.selenitica,1,Pin,DiskHN,g,Hoverfly,Hoverfly,Hoverfly-Brassica_napus,Scaeva.selenitica-Brassica_napus,P_ 6,I_167
1255,Syrphidae,Brassica_napus,SIP3_16.5_03,51.636N,11.054E,Siptenfelde,SIP,3,2017,16.V.2017,5/16/2017,2017,Brassicaceae,3,Diptera,Syrphinae,Dasysyrphus,tricinctus,male,Dasysyrphus.tricinctus,1,Pin,DiskHN,g,Hoverfly,Hoverfly,Hoverfly-Brassica_napus,Dasysyrphus.tricinctus-Brassica_napus,P_ 6,I_ 74
1256,Syrphidae,Brassica_napus,HAR4_22.5_03,51.826N,11.067E,Harsleben,HAR,4,2017,22.V.2017,5/22/2017,2017,Brassicaceae,3,Diptera,Eristalinae,Eristalis,tenax,male,Eristalis.tenax,1,Pin,DiskHN,g,Hoverfly,Hoverfly,Hoverfly-Brassica_napus,Eristalis.tenax-Brassica_napus,P_ 6,I_ 90
